initial_id t "\dot h_1(t+1)" "\dot h_2(t+1)" "\dot \psi_1(t+1)" "\dot \psi_2(t+1)" 
75 37 -3900.89 -4717.18 -6.7973 5.38854 
75 38 -3900.89 -4717.18 -6.7973 0 
75 39 -3900.89 -4717.18 -6.7973 -1.34956 
75 40 -3900.89 -4717.18 -0.563245 -4.72207 
75 41 -3900.89 -4717.18 -1.97841 -4.72207 
75 42 -3900.89 -4717.18 -3.94289 0.289396 
75 43 -3900.89 -4717.18 7.91296 -0.89407 
75 44 -3900.89 -4717.18 0.343269 -2.00929 
75 45 -3900.89 -4717.18 -0.521523 -5.26384 
75 46 -3900.89 -4717.18 -2.50989 -6.27907 
75 47 -3900.89 -2634.03 -4.66802 2.57183 
75 48 -3900.89 -4030.29 -4.66802 -0.78361 
75 49 -3900.89 -4030.29 -2.28373 -2.37665 
76 0 2003.98 0 0 -4.42362 
76 1 -609.726 -1207.83 0 -2.44453 
76 2 -2810.59 -2597.79 -0.853555 -2.44453 
76 3 -3059.21 -4822.02 -2.14827 -3.90035 
76 4 -4581.8 -3481.35 -4.92285 -3.90035 
76 5 -4581.8 -3481.35 -2.35914 -3.90035 
76 6 -4581.8 -3481.35 -5.33356 -3.90035 
76 7 -4581.8 -3481.35 -5.33356 -3.90035 
76 8 -3850.22 -3481.35 -5.33356 -3.90035 
76 9 -3850.22 -3481.35 -5.33356 -3.90035 
76 10 -3850.22 -3481.35 -5.33356 -3.90035 
76 11 -3850.22 -3481.35 -5.33356 -3.90035 
76 12 -3850.22 -3481.35 -5.33356 -3.90035 
76 13 -3850.22 -3481.35 -5.33356 -3.90035 
76 14 -3850.22 -3481.35 -5.33356 -3.90035 
76 15 -3850.22 -3481.35 -7.4543 -4.43483 
76 16 -3850.22 -3481.35 -7.4543 -4.43483 
76 17 -3850.22 -3481.35 6.88877 -4.43483 
76 18 -3850.22 -3481.35 0.676319 -4.43483 
76 19 -3850.22 -3481.35 0 -4.43483 
76 20 -3850.22 -3481.35 -1.90767 -4.43483 
76 21 -3850.22 -3481.35 1.80813 -4.43483 
76 22 -3089.2 -3481.35 0 -4.43483 
76 23 -3089.2 -3481.35 -2.47636 -4.43483 
76 24 -3089.2 -3481.35 -0.354403 -4.43483 
76 25 -2939.03 -3481.35 -2.02186 -4.43483 
76 26 -3111.04 -3481.35 -5.50898 -4.43483 
76 27 -3046.85 -3481.35 -5.50898 -4.43483 
76 28 -3046.85 -3481.35 -5.50898 -4.43483 
76 29 -3046.85 -3481.35 -5.50898 -4.43483 
76 30 -3046.85 -3481.35 -5.50898 -4.43483 
76 31 -3046.85 -3481.35 -5.50898 -4.43483 
76 32 -3046.85 -3481.35 -5.50898 -4.43483 
76 33 -3046.85 -3481.35 -5.50898 -4.43483 
76 34 -3046.85 -3481.35 -5.50898 -4.43483 
76 35 -3046.85 -3481.35 -4.03792 -4.43483 
76 36 -3046.85 -3481.35 -4.03792 -2.41251 
76 37 -3046.85 -3481.35 -4.03792 -2.41251 
76 38 -4824.55 -3481.35 -4.03792 -4.32472 
76 39 -4824.55 -3481.35 -5.37272 -4.32472 
76 40 -4824.55 -3481.35 -5.37272 -4.32472 
76 41 -4824.55 -3481.35 -5.37272 -4.32472 
76 42 -4824.55 -3481.35 -5.37272 -4.32472 
76 43 -3048.07 -3481.35 -5.37272 -3.30197 
76 44 -2241.92 -3481.35 -5.37272 0.633055 
76 45 -3912.25 -3481.35 -5.37272 -0.510422 
76 46 -3912.25 -3481.35 -5.37272 -2.18423 
76 47 -3912.25 -3481.35 -5.37272 -7.12794 
76 48 -3912.25 -3481.35 -5.37272 -7.12794 
76 49 -3912.25 -3481.35 -5.37272 -2.79699 
77 0 0 0 0.980127 0.32 
77 1 -2917.07 -2021.64 -0.335104 -0.379558 
77 2 -4720.11 -4025.12 -3.29756 -1.96542 
77 3 -4720.11 -4847.83 -5.30855 -3.81888 
77 4 -4720.11 -4847.83 0 -7.61335 
77 5 -4720.11 -4847.83 -2.6745 -7.61335 
77 6 -4720.11 -4847.83 1.67666 -7.61335 
77 7 -4720.11 -4847.83 -0.734203 -7.61335 
77 8 -4720.11 -4464.18 -1.15579 -7.61335 
77 9 -4720.11 -4446.69 -5.93829 -7.61335 
77 10 -4720.11 -4446.69 0.962116 -7.61335 
77 11 -4720.11 -4446.69 -0.320881 -7.61335 
77 12 -4720.11 -4446.69 -1.25664 -7.61335 
77 13 -2525.73 -4446.69 -1.25664 -7.61335 
77 14 -4064.84 -4446.69 -5.02524 -7.61335 
77 15 -4064.84 -4446.69 0 4.96455 
77 16 -4064.84 -4446.69 -1.95485 0 
77 17 -4064.84 -4446.69 -5.89533 -3.33735 
77 18 -4064.84 -4446.69 -0.434833 -5.27214 
77 19 -4064.84 -4446.69 -2.73572 -6.45248 
77 20 -4064.84 -4446.69 -5.01871 -6.45248 
77 21 -2064.41 -4446.69 -5.01871 -6.45248 
77 22 -4863.27 -4885 0.431146 -6.45248 
77 23 -4863.27 -4885 -0.463686 -6.45248 
77 24 -4863.27 -4885 -2.05931 -7.37958 
77 25 -4863.27 -4885 -3.6284 -7.37958 
77 26 -4863.27 -4885 -3.6284 -7.37958 
77 27 -4863.27 -4885 6.26767 -7.37958 
77 28 -4863.27 -4885 0.605992 -7.37958 
77 29 -4863.27 -4885 -0.359028 -7.37958 
77 30 -4863.27 -4885 -2.96664 3.90661 
77 31 -4863.27 -4885 -5.85569 0 
77 32 -4863.27 -4885 0 -3.23889 
77 33 -4863.27 -4885 -3.42689 -5.85724 
77 34 -4863.27 -4885 -3.94682 -7.67603 
77 35 -4863.27 -4885 1.71213 -7.67603 
77 36 -4863.27 -4885 0 -7.67603 
77 37 -4863.27 -4885 6.21326 -7.67603 
77 38 -4863.27 -4885 0.497257 -7.67603 
77 39 -4863.27 -4885 -0.595379 7.24178 
77 40 -4863.27 -4885 -1.35654 0.605868 
77 41 -4863.27 -4885 -4.60806 -0.27135 
77 42 -4863.27 -4885 -4.60806 -0.27135 
77 43 -4863.27 -4885 -7.98704 -1.86338 
77 44 -4863.27 -4885 -7.98704 -3.54126 
77 45 -4863.27 -4885 -7.98704 -3.54126 
77 46 -4863.27 -4885 -7.98704 -6.03811 
77 47 -4863.27 -4885 -7.98704 -6.03811 
77 48 -4863.27 -4885 -7.98704 0.510663 
77 49 -4863.27 -4885 -7.98704 -0.313341 
78 0 0 0 0.31879 -1.54078 
78 1 -2625.67 -2997.06 -0.73441 -0.739364 
78 2 -3839.97 -3909.77 -7.63668 -4.1452 
78 3 -3839.97 -3909.77 -7.63668 0.276465 
78 4 -3839.97 -3909.77 0 -2.23729 
78 5 -3839.97 -3909.77 -1.1246 -4.55193 
78 6 -3839.97 -3909.77 -5.48148 -6.15127 
78 7 -3839.97 -3909.77 1.73175 -6.15127 
78 8 -3839.97 -3909.77 -0.73968 -6.15127 
78 9 -3839.97 -3909.77 -0.73968 -6.15127 
78 10 -3839.97 -3909.77 0.411486 -6.15127 
78 11 -3839.97 -3909.77 0 -6.15127 
78 12 -3839.97 -3909.77 -2.62249 -6.15127 
78 13 -3839.97 -3909.77 -4.16692 -6.15127 
78 14 -3839.97 -3909.77 -4.16692 -6.15127 
78 15 -3839.97 -3909.77 -6.27847 -6.15127 
78 16 -3839.97 -3909.77 -6.27847 -6.15127 
78 17 -3839.97 -3909.77 0.70954 -6.15127 
78 18 -3839.97 -3909.77 -0.981831 -6.15127 
78 19 -3839.97 -3909.77 0 0.908282 
78 20 -3839.97 -3909.77 -2.23527 -0.793425 
78 21 -3839.97 -3909.77 -4.66192 -3.6786 
78 22 -3839.97 -3909.77 7.32955 7.97238 
78 23 -3839.97 -3909.77 0 0 
78 24 -3839.97 -3909.77 -1.68498 -0.578529 
78 25 -3839.97 -3909.77 -5.68733 -5.31333 
78 26 -3839.97 -3909.77 -0.559673 0.941888 
78 27 -3839.97 -3909.77 5.63435 -0.416163 
78 28 -3839.97 -3909.77 0.738006 -5.82074 
78 29 -3839.97 -3909.77 -0.383555 0 
78 30 -3839.97 -3909.77 7.71762 -2.56166 
78 31 -3839.97 -3909.77 0 -5.74164 
78 32 -2718.1 -3909.77 -0.897227 -0.765873 
78 33 -3036.61 -3909.77 3.85699 -4.7317 
78 34 -3036.61 -3909.77 0 3.88261 
78 35 -3036.61 -3909.77 -2.25786 0 
78 36 -3036.61 -3909.77 -3.50749 -1.32872 
78 37 -3036.61 -3909.77 5.5491 -5.8837 
78 38 -3036.61 -3909.77 0 6.11135 
78 39 -3036.61 -3909.77 -1.32668 0 
78 40 -3036.61 -3909.77 -3.98859 -1.94932 
78 41 -3036.61 -3909.77 5.30052 -4.90786 
78 42 -3036.61 -3909.77 0 -6.73406 
78 43 -3036.61 -3909.77 -1.89439 -2.23228 
78 44 -2520.32 -3909.77 6.44995 -5.99331 
78 45 -3022.53 -3909.77 0 -6.97973 
78 46 -3022.53 -3909.77 -3.45865 -2.28131 
78 47 -3022.53 -3909.77 -3.52917 -1.04118 
78 48 -3022.53 -3909.77 -6.30665 -5.33814 
78 49 -3022.53 -3909.77 6.19774 0 
79 0 0 0 0 -6.79232 
79 1 -2388.6 -2575.41 -0.251188 -6.79232 
79 2 -4667.9 -3196.63 -3.2014 -6.79232 
79 3 -4667.9 -3196.63 -5.46435 -1.11096 
79 4 -4667.9 -3196.63 1.08266 -5.88372 
79 5 -4667.9 -3196.63 -0.60294 -7.45777 
79 6 -4667.9 -3196.63 -1.22175 -0.855298 
79 7 -4667.9 -3196.63 -4.89473 -1.51236 
79 8 -4667.9 -3196.63 -7.92802 -4.54444 
79 9 -4667.9 -3196.63 -7.92802 -0.742465 
79 10 -4667.9 -3196.63 -7.92802 -2.36271 
79 11 -4667.9 -3196.63 -7.92802 -4.00113 
79 12 -4667.9 -3196.63 -7.92802 -7.21291 
79 13 -4667.9 -3196.63 -7.92802 -7.21291 
79 14 -4667.9 -3196.63 -7.92802 -7.21291 
79 15 -4667.9 -3196.63 -7.92802 -7.21291 
79 16 -4519.36 -3196.63 -7.92802 5.59713 
79 17 -4519.36 -3196.63 -7.92802 0 
79 18 -4519.36 -3196.63 -7.92802 -2.50336 
79 19 -4519.36 -3196.63 -7.92802 -3.85354 
79 20 -4519.36 -3196.63 -7.92802 -2.87577 
79 21 -4519.36 -3196.63 -7.92802 -4.8007 
79 22 -2168.27 -3196.63 -5.99327 -7.20545 
79 23 -3220.33 -2384.36 -7.93202 -7.20545 
79 24 -3220.33 -4700.76 6.40298 -7.38586 
79 25 -3220.33 -2221.84 0.989103 -4.67323 
79 26 -4592.14 -4283.63 -0.972451 -6.20478 
79 27 -4592.14 -4283.63 -2.48289 -6.20478 
79 28 -4592.14 -4283.63 -5.05705 -5.88252 
79 29 -3766.45 -4283.63 5.04777 -6.40853 
79 30 -3766.45 -4283.63 0 -6.40853 
79 31 -3766.45 -4283.63 -0.956134 -5.85906 
79 32 -3766.45 -4283.63 -2.70097 -6.71491 
79 33 -3766.45 -4283.63 -5.16262 -6.71491 
79 34 -4899.29 -4283.63 -1.02397 -6.71491 
79 35 -4899.29 -4283.63 -4.47948 -6.71491 
79 36 -4899.29 -4283.63 -0.718362 -6.71491 
79 37 -4899.29 -4283.63 -2.05235 -6.71491 
79 38 -4899.29 -4283.63 -4.75154 -3.96889 
79 39 -4899.29 -4245.5 0 -6.62811 
79 40 -4899.29 -4245.5 -0.589723 -6.62811 
79 41 -4899.29 -4245.5 -2.40976 -6.62811 
79 42 -4899.29 -4245.5 -4.52833 -6.62811 
79 43 -4899.29 -4245.5 -1.66987 -6.62811 
79 44 -4899.29 -4245.5 -3.57716 -6.62811 
79 45 -4899.29 -4245.5 -7.81605 -6.62811 
79 46 -4899.29 -4245.5 -7.81605 -6.62811 
79 47 -4899.29 -4245.5 -7.81605 -6.62811 
79 48 -4899.29 -4245.5 -7.81605 -6.62811 
79 49 -4899.29 -4245.5 4.02329 -6.62811 
80 0 0 -635.774 0 -0.794018 
80 1 -2384.13 -2887.51 -0.998453 -1.80966 
80 2 -4945.83 -3456.39 0 -4.34163 
80 3 -4945.83 -3456.39 -2.99929 6.49347 
80 4 -4945.83 -3456.39 -3.52951 -0.308224 
80 5 -4945.83 -2369.46 -6.95863 -1.3735 
80 6 -4945.83 -4291.01 -0.711662 -5.17992 
80 7 -4945.83 -4291.01 1.977 0.627116 
80 8 -4945.83 -2412.39 -0.904094 -0.768499 
80 9 -4945.83 -4514.44 0 -4.1604 
80 10 -4945.83 -4514.44 -2.39433 3.29584 
80 11 -4056.69 -4514.44 -3.71135 -0.883 
80 12 -4056.69 -4514.44 5.33235 0.549799 
80 13 -4056.69 -4514.44 0 -0.363322 
80 14 -4056.69 -2458.27 -2.53641 -2.21149 
80 15 -4056.69 -4149.6 -5.76552 -4.41072 
80 16 -4056.69 -2240.93 3.29769 -4.41072 
80 17 -4056.69 -4699.92 -0.970644 -2.17971 
80 18 -4056.69 -4699.92 -3.73444 -3.66726 
80 19 -4056.69 -4699.92 0.431906 0 
80 20 -4056.69 -2701.72 -0.735608 -0.418354 
80 21 -4056.69 -4261.53 -5.33233 -3.57798 
80 22 -4056.69 -4261.53 2.92129 -6.96746 
80 23 0 -4261.53 2.92129 -3.64144 
80 24 -2434.28 -4261.53 0 3.91371 
80 25 -3047.86 -4261.53 -1.32026 0 
80 26 -3047.86 -4261.53 -3.72997 -1.35079 
80 27 -2961.74 -4261.53 -3.72997 -5.2033 
80 28 -3112.9 -4261.53 -7.53215 0.844429 
80 29 -3112.9 -2136.03 -7.53215 -0.48392 
80 30 -3112.9 -3328.96 -7.53215 -4.34369 
80 31 -3112.9 -3328.96 -7.53215 7.17865 
80 32 -3112.9 -3328.96 -2.66345 0 
80 33 -3112.9 -3328.96 -4.01897 -3.42879 
80 34 -3112.9 -3328.96 -6.62863 -0.712533 
80 35 -4366.82 -3328.96 -6.62863 -3.68294 
80 36 -4366.82 -3328.96 -3.27355 -3.08472 
80 37 -4366.82 -3328.96 -5.2553 -4.30429 
80 38 -4366.82 -2784.9 4.81895 -4.30429 
80 39 -4366.82 -4756.04 0 0 
80 40 -4366.82 -4756.04 -1.82813 -1.75307 
80 41 -4366.82 -4756.04 -5.89489 -5.02632 
80 42 -4366.82 -4756.04 0.530179 -0.477635 
80 43 -4366.82 -4756.04 -0.369553 -3.99072 
80 44 -4366.82 -4756.04 0 0.286881 
80 45 -4366.82 -4756.04 -2.298 -0.572945 
80 46 -4366.82 -2902.2 -4.99465 -2.36623 
80 47 -4366.82 -4086.02 0 5.97996 
80 48 -4366.82 -4086.02 -3.37929 0 
80 49 -4366.82 -4086.02 -5.18973 -3.27532 
81 0 -432.684 0 0.385536 0 
81 1 -2826.86 -2332.03 -0.307756 -0.981433 
81 2 -4242.99 -3083.84 2.18378 -0.981433 
81 3 -4242.99 -3083.84 -0.939634 -5.20463 
81 4 -4242.99 -3083.84 0 -0.584711 
81 5 -4242.99 -3021.57 -2.35142 -5.4374 
81 6 -4242.99 -4543.21 -4.12875 0.958189 
81 7 -4242.99 -4543.21 -3.07802 -0.507023 
81 8 -4242.99 -4543.21 -5.66718 -3.0753 
81 9 -4242.99 -4543.21 -0.955196 -4.87511 
81 10 -4242.99 -4543.21 -6.98827 0 
81 11 -3038.69 -4543.21 -6.37773 -2.61682 
81 12 -3038.69 -4543.21 -6.37773 -4.66935 
81 13 -3038.69 -4543.21 -4.48943 0 
81 14 -2605.57 -4543.21 -4.48943 -3.396 
81 15 -4804.76 -1384.04 6.84425 -3.396 
81 16 -4804.76 -3457.59 0 -4.04885 
81 17 -4804.76 -3457.59 -3.0384 0 
81 18 -4804.76 -3457.59 -5.10409 -1.77 
81 19 -4804.76 -3457.59 3.88253 -5.0169 
81 20 -4804.76 -3457.59 0 7.18836 
81 21 -4804.76 -3457.59 -2.19583 0 
81 22 -4804.76 -3457.59 -3.77885 -3.18391 
81 23 -4804.76 -3457.59 0 -4.04873 
81 24 -4804.76 -3457.59 -2.24525 1.73292 
81 25 -4804.76 -3457.59 -3.82993 -0.874339 
81 26 -3031.21 2975.51 4.99413 1.08904 
81 27 -3031.21 -1995.93 0 0 
81 28 -3031.21 -3332.44 -3.36077 -2.15862 
81 29 -3031.21 -3332.44 -5.26481 -4.93765 
81 30 -3031.21 -3332.44 0 -7.39631 
81 31 -3031.21 -3332.44 -2.70903 -7.39631 
81 32 -3031.21 -2730.19 -5.67475 4.44852 
81 33 -2781.68 -4806.97 -5.67475 0 
81 34 -4606.54 -4806.97 -0.61511 -2.74254 
81 35 -4606.54 -4032.93 4.09336 -5.34545 
81 36 -4606.54 -4032.93 0 1.89374 
81 37 -4606.54 -4032.93 -3.44241 0 
81 38 -4606.54 -4032.93 -5.36292 -1.07459 
81 39 -4606.54 -4458.85 -5.36292 -5.36407 
81 40 -4606.54 -4551.15 7.82611 3.88329 
81 41 -4606.54 -4551.15 0 0 
81 42 -4606.54 -4551.15 -2.92001 -2.40108 
81 43 -4606.54 -4551.15 -5.18581 -5.37854 
81 44 -2468 -4551.15 -5.18581 -2.6117 
81 45 -3523.33 -4551.15 5.54343 -4.97931 
81 46 -3523.33 -4551.15 0 -4.97931 
81 47 -3675.26 -4551.15 -3.38907 0 
81 48 -3675.26 -4551.15 -3.56886 -1.89255 
81 49 -3675.26 -4551.15 -2.48878 -3.63413 
82 0 0 0 -0.684052 -0.399141 
82 1 -1527.42 -2396.07 -0.684052 -2.65163 
82 2 -3603.25 -3993.86 6.89523 -4.14267 
82 3 -3603.25 -3993.86 0 -4.14267 
82 4 -3603.25 -3993.86 -2.22181 0 
82 5 -2403.32 -3993.86 -0.755296 -1.38115 
82 6 -2403.32 -3993.86 -1.472 -5.2669 
82 7 -3509.95 -3993.86 -4.92251 -0.666994 
82 8 -3509.95 -3809.34 6.19277 -4.77728 
82 9 -3509.95 -3809.34 0 -0.828348 
82 10 -3509.95 -3809.34 -1.43471 -4.76976 
82 11 -3509.95 -3809.34 -4.82499 -4.76976 
82 12 -3509.95 -2269.65 1.56019 -4.76976 
82 13 -3509.95 -4560.4 -0.910496 -0.907736 
82 14 -3509.95 -3794.96 -7.30911 -3.79364 
82 15 -2866 -3794.96 4.07398 -3.79364 
82 16 -4464.46 -3794.96 -0.506894 0 
82 17 -4464.46 -3794.96 -6.06482 -2.43348 
82 18 -4464.46 -3794.96 -6.06482 -4.52963 
82 19 -4464.46 -3794.96 0.954944 0 
82 20 -4464.46 -3794.96 -2.49709 -1.33607 
82 21 -4464.46 -3794.96 -4.96036 -4.6818 
82 22 -4464.46 -3794.96 3.6385 6.94032 
82 23 -4464.46 -3794.96 0 0 
82 24 -4464.46 -3794.96 -1.78829 -2.36811 
82 25 -4464.46 -3794.96 -4.64053 -3.8164 
82 26 -4464.46 -3794.96 6.84175 -7.34959 
82 27 -4464.46 -3794.96 0 -7.34959 
82 28 -4464.46 -3794.96 -1.7106 -7.34959 
82 29 -4464.46 -3794.96 -4.90832 5.99552 
82 30 -4464.46 -3794.96 1.00401 0 
82 31 -4464.46 -3794.96 -0.410543 -1.14902 
82 32 -4464.46 -3794.96 0 -4.48882 
82 33 -4464.46 -3794.96 -2.69071 0.927114 
82 34 -4464.46 -4142.44 -4.49873 -0.894 
82 35 -4464.46 -4142.44 -7.64319 1.50806 
82 36 -4464.46 -4142.44 -7.64319 -0.691177 
82 37 -3605.37 -4142.44 -7.64319 -4.82174 
82 38 -3605.37 -4142.44 -4.52981 -0.375621 
82 39 -3605.37 -4142.44 -1.61102 -3.05071 
82 40 -3605.37 -4142.44 -5.455 -4.85082 
82 41 -3605.37 -4142.44 -0.390781 0 
82 42 -3605.37 -4142.44 -0.390781 -0.844697 
82 43 -3605.37 -4142.44 -6.64587 -4.93902 
82 44 -3605.37 -4142.44 -0.434309 0.344398 
82 45 -3605.37 -4142.44 5.32536 -0.386704 
82 46 -3605.37 -2477.92 0 -2.37537 
82 47 -3605.37 -3326.81 -1.48588 -4.42115 
82 48 -3605.37 -3326.81 -4.33822 2.77967 
82 49 -3605.37 -3326.81 5.1112 -4.63108 
83 0 0 0 0 1.77335 
83 1 -2418.42 -2977.88 0 0 
83 2 -3513.17 -3833.14 -1.9901 -2.916 
83 3 -3513.17 -3833.14 -4.36024 -5.83359 
83 4 -3513.17 -3833.14 -0.634533 1.93931 
83 5 -3513.17 -3833.14 1.42029 -0.608976 
83 6 -3513.17 -2423.23 -0.695133 -2.12865 
83 7 -3513.17 -4537.06 4.30739 -2.12865 
83 8 -3513.17 -4537.06 0 -5.07797 
83 9 -3513.17 -4537.06 -2.94423 0.637931 
83 10 -3513.17 -4537.06 -4.27633 -0.416437 
83 11 -3513.17 -4537.06 -1.35542 -2.59724 
83 12 -3513.17 -4537.06 -3.84402 -3.90504 
83 13 -3513.17 -4537.06 -3.24041 -3.85729 
83 14 -3513.17 -4537.06 -4.3825 0.771441 
83 15 -3513.17 -4537.06 -0.649035 -0.37966 
83 16 -3513.17 -4537.06 3.63676 -5.16784 
83 17 -3513.17 -4537.06 0 0.968019 
83 18 -3513.17 -4537.06 -3.21042 -0.749949 
83 19 -3513.17 -4537.06 -4.14379 -5.6117 
83 20 -3513.17 -4537.06 5.55758 0.41188 
83 21 -3513.17 -4537.06 0 -0.729141 
83 22 -3513.17 -4537.06 -3.24796 -7.55638 
83 23 -3513.17 -4537.06 -4.50003 -7.55638 
83 24 -3513.17 -4537.06 -0.307715 -7.55638 
83 25 -2069.81 -4537.06 -0.307715 -7.55638 
83 26 -4871.04 -4537.06 7.18604 -5.49425 
83 27 -4871.04 -4537.06 0 3.52086 
83 28 -4871.04 -4537.06 -2.96099 0 
83 29 -4871.04 -4537.06 -4.54854 -2.22024 
83 30 -4871.04 -4537.06 -6.95171 -5.6372 
83 31 -4871.04 -4537.06 -6.95171 0 
83 32 -4871.04 -4537.06 -6.95171 -2.15045 
83 33 -4871.04 -4537.06 6.35975 -4.73162 
83 34 -4871.04 -4537.06 0 -4.73162 
83 35 -4871.04 -4537.06 -2.05074 -0.698497 
83 36 -4871.04 -4537.06 -5.67071 -3.61257 
83 37 -4871.04 -4537.06 -7.02274 0 
83 38 -4871.04 -4537.06 0 -1.81472 
83 39 -4871.04 -4537.06 -1.76434 -4.77146 
83 40 -4871.04 -4537.06 -5.46018 0.798441 
83 41 -4871.04 -4537.06 6.44439 -0.732706 
83 42 -4871.04 -4537.06 0 -3.4765 
83 43 -4871.04 -4537.06 -1.19521 -5.95379 
83 44 -4871.04 -4537.06 -4.87431 -5.95379 
83 45 -4871.04 -4537.06 -4.87431 -0.955736 
83 46 -4871.04 -3078.79 -4.87431 -5.09016 
83 47 -4871.04 -3078.79 -4.87431 -0.880379 
83 48 -4871.04 -3078.79 -0.521569 -5.55141 
83 49 -4871.04 -3078.79 0.55078 0.757979 
84 0 -1155.58 0 -7.40559 -4.76425 
84 1 -2127.17 -1637.52 -4.46906 -1.53299 
84 2 -4864.32 -2294.82 -4.46906 -1.53299 
84 3 -4864.32 -3881.04 -4.46906 2.63114 
84 4 -4864.32 -3881.04 6.97861 0 
84 5 -4864.32 -3881.04 0.999892 -0.41256 
84 6 -4864.32 -3881.04 -0.895439 -1.42332 
84 7 -4864.32 -3881.04 -2.96755 -5.16089 
84 8 -4864.32 -3881.04 -5.03348 -5.16089 
84 9 -4864.32 -3881.04 -5.03348 -5.16089 
84 10 -4864.32 -3881.04 -5.03348 -5.16089 
84 11 -4864.32 -3881.04 -5.03348 -5.16089 
84 12 -4864.32 -3881.04 -5.03348 -5.16089 
84 13 -4864.32 -3881.04 -5.03348 -5.16089 
84 14 -4864.32 -3881.04 -2.23457 -5.16089 
84 15 -3023.93 -3158.05 -5.94412 -5.16089 
84 16 -3023.93 -3158.05 -5.94412 -5.16089 
84 17 -3023.93 -3158.05 -5.53785 -5.16089 
84 18 -3023.93 -3158.05 -5.53785 -5.16089 
84 19 -3023.93 -3158.05 -5.53785 -5.16089 
84 20 -3023.93 -3158.05 -5.53785 -5.16089 
84 21 -4217.64 -3158.05 -5.53785 -5.16089 
84 22 -4217.64 -3426.89 -5.53785 -5.16089 
84 23 -4591.16 -3426.89 -5.53785 -2.2581 
84 24 -4591.16 -3426.89 -5.53785 -3.52814 
84 25 -4591.16 -3426.89 -5.53785 -3.52814 
84 26 -4591.16 -3426.89 -7.35962 -3.52814 
84 27 -4591.16 -3426.89 -7.35962 -3.52814 
84 28 -4591.16 -3426.89 -7.35962 -3.52814 
84 29 -4708.18 -3426.89 -7.35962 -6.51045 
84 30 -4708.18 -3426.89 -7.35962 -6.51045 
84 31 -3317.45 -3426.89 -7.35962 -6.51045 
84 32 -3317.45 -3426.89 -5.79035 -6.51045 
84 33 -3317.45 -3426.89 -5.79035 -6.51045 
84 34 -3317.45 -3426.89 -5.79035 -5.53016 
84 35 -3317.45 -3426.89 -5.79035 -5.53016 
84 36 -3317.45 -3426.89 -5.79035 -5.53016 
84 37 -3317.45 -3426.89 -5.79035 -5.96879 
84 38 -3317.45 -3426.89 -1.62804 -5.96879 
84 39 -3317.45 -3426.89 1.13585 -5.96879 
84 40 -3317.45 -3426.89 0 -5.96879 
84 41 -3317.45 -3426.89 1.96264 -5.96879 
84 42 -4718.79 -3426.89 0 -5.96879 
84 43 -4718.79 -3426.89 -1.6693 -5.96879 
84 44 -4718.79 -3426.89 -5.15877 -5.96879 
84 45 -4718.79 -3426.89 -5.15877 -5.96879 
84 46 -4718.79 -3426.89 -5.15877 -5.96879 
84 47 -4718.79 -3426.89 -5.15877 -4.24501 
84 48 -4718.79 -3426.89 -5.15877 -4.24501 
84 49 -4718.79 -3426.89 -5.15877 -4.24501 
85 0 0 0 0.499831 -3.30538 
85 1 -2656.66 -2465.69 -0.599117 -3.30538 
85 2 -3418.56 -4913.87 -3.41424 2.26007 
85 3 -3418.56 -4913.87 -3.79292 -0.31103 
85 4 -3516.23 -4913.87 1.51986 -1.07596 
85 5 -3516.23 -2746.85 -0.556211 -1.07596 
85 6 -3516.23 -4565.89 -2.82096 -3.79465 
85 7 -3516.23 -4565.89 -5.22543 -6.65653 
85 8 -3516.23 -4565.89 4.79378 -6.65653 
85 9 -3516.23 -4565.89 0 -6.65653 
85 10 -3516.23 -4565.89 -2.27152 -6.65653 
85 11 -2856.6 -4565.89 -2.27152 -6.65653 
85 12 -3276.86 -4565.89 -4.43097 -6.65653 
85 13 -3276.86 -4565.89 0.868146 -6.65653 
85 14 -3276.86 -4565.89 -0.985594 -6.65653 
85 15 -3276.86 -4565.89 -2.0078 -5.26479 
85 16 -4901.02 -4565.89 -4.22502 -3.49633 
85 17 -4901.02 -4565.89 6.34634 -4.35739 
85 18 -4901.02 -4565.89 0.999616 -6.9028 
85 19 -4901.02 -4565.89 -0.255538 -4.40269 
85 20 -4901.02 -4565.89 -3.37652 -4.40269 
85 21 -4901.02 -4565.89 -4.01956 -6.24579 
85 22 -4901.02 -4565.89 7.03485 -6.24579 
85 23 -4901.02 -4565.89 0.378115 -6.24579 
85 24 -4901.02 -4565.89 -0.427271 -6.24579 
85 25 -4901.02 -4419.91 -1.3256 -6.24579 
85 26 -4901.02 -4419.91 -3.70585 -6.24579 
85 27 -4901.02 -4419.91 -3.70585 -6.24579 
85 28 -4901.02 -4419.91 -7.67171 -6.24579 
85 29 -4901.02 -4419.91 -7.67171 -6.24579 
85 30 -4901.02 -3109.64 -7.67171 -6.24579 
85 31 -4901.02 -3109.64 -7.67171 -6.24579 
85 32 -4901.02 -3109.64 -7.67171 -6.24579 
85 33 -4901.02 -3109.64 -7.67171 -6.24579 
85 34 -4901.02 -3109.64 -7.67171 -6.24579 
85 35 -4901.02 -4152.89 -7.67171 -7.43421 
85 36 -4901.02 -4152.89 -7.67171 -7.43421 
85 37 -4901.02 -4152.89 -6.11938 -7.43421 
85 38 -4901.02 -4152.89 -0.960622 -7.43421 
